,2017,Rank_2018,city_county,state,type,Rank_In_State_2018,zips
376,46303.0,148.0,Winchester,VA-WV,city,,
377,43306.0,216.0,Winston-Salem,NC,city,,"27101,27103,27104,27105,27106"
378,53273.0,65.0,Worcester,MA-CT,city,,
379,41868.0,249.0,Yakima,WA,city,,"98901,98902,98903,98908"
380,47835.0,117.0,York-Hanover,PA,city,,17331
381,40496.0,270.0,Youngstown-Warren-Boardman,OH-PA,city,,
382,41270.0,260.0,Yuba City,CA,city,,"95991,95993"
383,35049.0,374.0,Yuma,AZ,city,,"85364,85365,85367"
384,40450.0,,Autauga,Alabama,county,10.0,36003
385,43989.0,,Baldwin,Alabama,county,4.0,36483
386,33048.0,,Barbour,Alabama,county,41.0,36051
387,29081.0,,Bibb,Alabama,county,66.0,
388,33533.0,,Blount,Alabama,county,43.0,35031
389,27442.0,,Bullock,Alabama,county,67.0,
390,34733.0,,Butler,Alabama,county,32.0,36904
391,35721.0,,Calhoun,Alabama,county,26.0,36515
392,32583.0,,Chambers,Alabama,county,49.0,36069
393,33852.0,,Cherokee,Alabama,county,39.0,35616
394,33416.0,,Chilton,Alabama,county,45.0,35570
395,36603.0,,Choctaw,Alabama,county,17.0,
396,34777.0,,Clarke,Alabama,county,33.0,
397,32017.0,,Clay,Alabama,county,50.0,
398,34862.0,,Cleburne,Alabama,county,35.0,
399,41268.0,,Coffee,Alabama,county,6.0,36318
400,37073.0,,Colbert,Alabama,county,21.0,36720
401,31267.0,,Conecuh,Alabama,county,57.0,
402,29926.0,,Coosa,Alabama,county,64.0,36020
403,34393.0,,Covington,Alabama,county,38.0,36544
404,35823.0,,Crenshaw,Alabama,county,28.0,
405,38158.0,,Cullman,Alabama,county,16.0,"35055,35057,35058"
406,35200.0,,Dale,Alabama,county,29.0,
407,34282.0,,Dallas,Alabama,county,37.0,
408,30682.0,,DeKalb,Alabama,county,62.0,
409,40966.0,,Elmore,Alabama,county,9.0,36025
410,31641.0,,Escambia,Alabama,county,55.0,35674
411,35542.0,,Etowah,Alabama,county,27.0,
412,33492.0,,Fayette,Alabama,county,44.0,35555
413,32422.0,,Franklin,Alabama,county,47.0,36444
414,33736.0,,Geneva,Alabama,county,42.0,36340
415,31388.0,,Greene,Alabama,county,60.0,
416,35559.0,,Hale,Alabama,county,30.0,35565
417,38790.0,,Henry,Alabama,county,12.0,
418,40642.0,,Houston,Alabama,county,8.0,35572
419,35099.0,,Jackson,Alabama,county,31.0,"36501,36545"
420,52128.0,,Jefferson,Alabama,county,1.0,
421,32230.0,,Lamar,Alabama,county,51.0,
422,35573.0,,Lauderdale,Alabama,county,25.0,35006
423,32596.0,,Lawrence,Alabama,county,48.0,"35630,35633,35634"
424,36437.0,,Lee,Alabama,county,23.0,35094
425,40845.0,,Limestone,Alabama,county,7.0,35773
426,39011.0,,Lowndes,Alabama,county,18.0,36752
427,31372.0,,Macon,Alabama,county,56.0,36756
428,49158.0,,Madison,Alabama,county,3.0,"35756,35757,35758"
429,37447.0,,Marengo,Alabama,county,15.0,
430,31807.0,,Marion,Alabama,county,53.0,36756
431,34579.0,,Marshall,Alabama,county,36.0,
432,36777.0,,Mobile,Alabama,county,22.0,"36602,36603,36604,36605,36606"
433,31720.0,,Monroe,Alabama,county,52.0,36460
434,42211.0,,Montgomery,Alabama,county,5.0,"36104,36105,36106,36107,36108"
435,38289.0,,Morgan,Alabama,county,14.0,36033
436,30173.0,,Perry,Alabama,county,65.0,35546
437,31233.0,,Pickens,Alabama,county,58.0,
438,36140.0,,Pike,Alabama,county,24.0,36064
439,31242.0,,Randolph,Alabama,county,59.0,36792
440,32384.0,,Russell,Alabama,county,54.0,"35653,35654"
441,36993.0,,St. Clair,Alabama,county,20.0,
442,51852.0,,Shelby,Alabama,county,2.0,35143
443,31452.0,,Sumter,Alabama,county,63.0,36580
444,33282.0,,Talladega,Alabama,county,46.0,35160
445,38829.0,,Tallapoosa,Alabama,county,11.0,"35401,35404,35405,35406"
446,37157.0,,Tuscaloosa,Alabama,county,19.0,"35401,35404,35405,35406"
447,38482.0,,Walker,Alabama,county,13.0,
448,34882.0,,Washington,Alabama,county,34.0,36722
449,30929.0,,Wilcox,Alabama,county,61.0,
450,33679.0,,Winston,Alabama,county,40.0,36453
451,33679.0,,Winston,Alabama,county,40.0,36453
452,58210.0,,Aleutians East Borough,Alaska,county,18.0,
453,52695.0,,Aleutians West Census Area,Alaska,county,20.0,
454,63173.0,,Anchorage Municipality,Alaska,county,10.0,"99501,99502,99503,99504,99507"
455,42134.0,,Bethel Census Area,Alaska,county,28.0,
456,125895.0,,Bristol Bay Borough,Alaska,county,1.0,
457,78685.0,,Denali Borough,Alaska,county,3.0,99611
458,58042.0,,Dillingham Census Area,Alaska,county,15.0,
459,53974.0,,Fairbanks North Star Borough,Alaska,county,19.0,"99701,99709,99712,99775,99790"
460,62478.0,,Haines Borough,Alaska,county,9.0,99827
461,59277.0,,Hoonah-Angoon Census Area,Alaska,county,14.0,
462,65784.0,,Juneau City and Borough,Alaska,county,7.0,"99801,99811"
463,49697.0,,Kenai Peninsula Borough,Alaska,county,21.0,99611
464,65179.0,,Ketchikan Gateway Borough,Alaska,county,8.0,99901
465,61157.0,,Kodiak Island Borough,Alaska,county,12.0,99615
466,29838.0,,Kusilvak Census Area,Alaska,county,29.0,
467,61219.0,,Lake and Peninsula Borough,Alaska,county,11.0,
468,44043.0,,Matanuska-Susitna Borough,Alaska,county,26.0,99835
469,49518.0,,Nome Census Area,Alaska,county,22.0,
470,84340.0,,North Slope Borough,Alaska,county,2.0,99705
471,44861.0,,Northwest Arctic Borough,Alaska,county,24.0,
472,66703.0,,Petersburg Borough,Alaska,county,6.0,
473,41456.0,,Prince of Wales-Hyder Census Area,Alaska,county,27.0,
474,67771.0,,Sitka City and Borough,Alaska,county,5.0,99835
475,76785.0,,Skagway Municipality,Alaska,county,4.0,
476,47449.0,,Southeast Fairbanks Census Area,Alaska,county,23.0,"99701,99709,99712,99775,99790"
477,59736.0,,Valdez-Cordova Census Area,Alaska,county,13.0,
478,44963.0,,Wrangell City and Borough,Alaska,county,25.0,
479,55783.0,,Yakutat City and Borough,Alaska,county,17.0,
480,54874.0,,Yukon-Koyukuk Census Area,Alaska,county,16.0,
481,54874.0,,Yukon-Koyukuk Census Area,Alaska,county,16.0,
482,33093.0,,Apache,Arizona,county,10.0,"85117,85119,85120,85178,85217"
483,39165.0,,Cochise,Arizona,county,5.0,85606
484,46662.0,,Coconino,Arizona,county,1.0,
485,38524.0,,Gila,Arizona,county,6.0,85337
486,30233.0,,Graham,Arizona,county,13.0,
487,36626.0,,Greenlee,Arizona,county,7.0,85927
488,29750.0,,La Paz,Arizona,county,14.0,
489,45667.0,,Maricopa,Arizona,county,2.0,"85138,85139,85238,85239"
490,31742.0,,Mohave,Arizona,county,11.0,86426
491,31008.0,,Navajo,Arizona,county,12.0,85321
492,42133.0,,Pima,Arizona,county,3.0,85543
493,29587.0,,Pinal,Arizona,county,15.0,
494,37395.0,,Santa Cruz,Arizona,county,8.0,
495,38381.0,,Yavapai,Arizona,county,4.0,
496,35049.0,,Yuma,Arizona,county,9.0,"85364,85365,85367"
497,35049.0,,Yuma,Arizona,county,9.0,"85364,85365,85367"
498,43723.0,,Arkansas,Arkansas,county,4.0,
499,33152.0,,Ashley,Arkansas,county,40.0,72153
500,35617.0,,Baxter,Arkansas,county,21.0,72011
501,84658.0,,Benton,Arkansas,county,1.0,"72015,72019"
502,34263.0,,Boone,Arkansas,county,27.0,72927
503,37936.0,,Bradley,Arkansas,county,10.0,71826
504,32803.0,,Calhoun,Arkansas,county,43.0,
505,33064.0,,Carroll,Arkansas,county,48.0,
506,35538.0,,Chicot,Arkansas,county,25.0,72326
507,34822.0,,Clark,Arkansas,county,24.0,
508,33558.0,,Clay,Arkansas,county,46.0,
509,36764.0,,Cleburne,Arkansas,county,13.0,72556
510,38630.0,,Cleveland,Arkansas,county,7.0,72030
511,36856.0,,Columbia,Arkansas,county,12.0,71831
512,36781.0,,Conway,Arkansas,county,15.0,"72032,72034"
513,36323.0,,Craighead,Arkansas,county,19.0,
514,32042.0,,Crawford,Arkansas,county,53.0,72327
515,35726.0,,Crittenden,Arkansas,county,22.0,
516,34595.0,,Cross,Arkansas,county,28.0,71635
517,33118.0,,Dallas,Arkansas,county,41.0,
518,36384.0,,Desha,Arkansas,county,16.0,72527
519,35696.0,,Drew,Arkansas,county,20.0,
520,36424.0,,Faulkner,Arkansas,county,17.0,
521,33010.0,,Franklin,Arkansas,county,44.0,72536
522,27907.0,,Fulton,Arkansas,county,69.0,71838
523,38629.0,,Garland,Arkansas,county,9.0,71839
524,37275.0,,Grant,Arkansas,county,14.0,72022
525,33696.0,,Greene,Arkansas,county,38.0,72638
526,31369.0,,Hempstead,Arkansas,county,55.0,
527,29686.0,,Hot Spring,Arkansas,county,68.0,"71901,71913,71951"
528,34387.0,,Howard,Arkansas,county,34.0,72176
529,33882.0,,Independence,Arkansas,county,37.0,
530,29374.0,,Izard,Arkansas,county,67.0,
531,34236.0,,Jackson,Arkansas,county,30.0,
532,34006.0,,Jefferson,Arkansas,county,33.0,72079
533,28649.0,,Johnson,Arkansas,county,70.0,
534,34903.0,,Lafayette,Arkansas,county,26.0,
535,33446.0,,Lawrence,Arkansas,county,36.0,
536,26474.0,,Lee,Arkansas,county,74.0,
537,25919.0,,Lincoln,Arkansas,county,75.0,72744
538,33525.0,,Little River,Arkansas,county,47.0,
539,33540.0,,Logan,Arkansas,county,42.0,71751
540,37525.0,,Lonoke,Arkansas,county,11.0,72086
541,36069.0,,Madison,Arkansas,county,31.0,
542,29517.0,,Marion,Arkansas,county,66.0,72364
543,32452.0,,Miller,Arkansas,county,50.0,
544,29581.0,,Mississippi,Arkansas,county,59.0,
545,32110.0,,Monroe,Arkansas,county,54.0,
546,29778.0,,Montgomery,Arkansas,county,64.0,
547,33006.0,,Nevada,Arkansas,county,45.0,
548,27645.0,,Newton,Arkansas,county,71.0,
549,35026.0,,Ouachita,Arkansas,county,23.0,
550,33933.0,,Perry,Arkansas,county,39.0,72125
551,30148.0,,Phillips,Arkansas,county,62.0,
552,31759.0,,Pike,Arkansas,county,52.0,71662
553,30921.0,,Poinsett,Arkansas,county,56.0,
554,29313.0,,Polk,Arkansas,county,65.0,
555,33972.0,,Pope,Arkansas,county,35.0,71801
556,34208.0,,Prairie,Arkansas,county,29.0,72753
557,49129.0,,Pulaski,Arkansas,county,2.0,
558,32251.0,,Randolph,Arkansas,county,49.0,72528
559,27464.0,,St. Francis,Arkansas,county,73.0,
560,40160.0,,Saline,Arkansas,county,6.0,71920
561,30330.0,,Scott,Arkansas,county,60.0,72142
562,27109.0,,Searcy,Arkansas,county,72.0,72143
563,40486.0,,Sebastian,Arkansas,county,5.0,
564,30197.0,,Sevier,Arkansas,county,58.0,
565,31022.0,,Sharp,Arkansas,county,57.0,
566,29491.0,,Stone,Arkansas,county,63.0,72933
567,43507.0,,Union,Arkansas,county,3.0,72955
568,30051.0,,Van Buren,Arkansas,county,61.0,72956
569,39283.0,,Washington,Arkansas,county,8.0,71862
570,34232.0,,White,Arkansas,county,32.0,71602
571,35322.0,,Woodruff,Arkansas,county,18.0,
572,32100.0,,Yell,Arkansas,county,51.0,72687
573,32100.0,,Yell,Arkansas,county,51.0,72687
574,71560.0,,Alameda,California,county,6.0,"94501,94502"
575,68492.0,,Alpine,California,county,8.0,91901
576,43405.0,,Amador,California,county,40.0,
577,42653.0,,Butte,California,county,42.0,95920
578,47177.0,,Calaveras,California,county,30.0,
579,45475.0,,Colusa,California,county,31.0,95932
580,76886.0,,Contra Costa,California,county,5.0,
581,36172.0,,Del Norte,California,county,56.0,92625
582,64519.0,,El Dorado,California,county,11.0,95623
583,41137.0,,Fresno,California,county,45.0,"93650,93701,93702,93703,93704"
584,44935.0,,Glenn,California,county,33.0,95943
585,46493.0,,Humboldt,California,county,32.0,
586,36537.0,,Imperial,California,county,57.0,92251
587,59340.0,,Inyo,California,county,19.0,93527
588,38467.0,,Kern,California,county,53.0,93527
589,34323.0,,Kings,California,county,58.0,
590,41460.0,,Lake,California,county,44.0,93604
591,36350.0,,Lassen,California,county,55.0,
592,59058.0,,Los Angeles,California,county,15.0,"90001,90002,90003,90004,90005"
593,38062.0,,Madera,California,county,52.0,"93636,93637,93638"
594,124731.0,,Marin,California,county,1.0,93933
595,50703.0,,Mariposa,California,county,25.0,95338
596,47611.0,,Mendocino,California,county,29.0,95460
597,38037.0,,Merced,California,county,54.0,"95340,95341,95343,95348"
598,43224.0,,Modoc,California,county,39.0,
599,51584.0,,Mono,California,county,28.0,
600,53989.0,,Monterey,California,county,21.0,"93940,93943"
601,69791.0,,Napa,California,county,7.0,"94558,94559"
602,58771.0,,Nevada,California,county,16.0,95959
603,65709.0,,Orange,California,county,10.0,"92862,92865,92866,92867,92868"
604,64015.0,,Placer,California,county,12.0,95667
605,50905.0,,Plumas,California,county,24.0,"94952,94954,94999"
606,38975.0,,Riverside,California,county,49.0,"92501,92503,92504,92505,92506"
607,50445.0,,Sacramento,California,county,26.0,"95811,95814,95815,95816,95817"
608,50955.0,,San Benito,California,county,23.0,95045
609,38648.0,,San Bernardino,California,county,51.0,"92401,92403,92404,92405,92407"
610,58097.0,,San Diego,California,county,18.0,"92101,92102,92103,92104,92105"
611,121778.0,,San Francisco,California,county,2.0,"94101,94102,94103,94104,94105"
612,42391.0,,San Joaquin,California,county,38.0,93660
613,55635.0,,San Luis Obispo,California,county,20.0,"93401,93405,93407,93410"
614,117389.0,,San Mateo,California,county,3.0,"94401,94402,94403,94404"
615,59633.0,,Santa Barbara,California,county,14.0,"93101,93103,93105,93108,93109"
616,100177.0,,Santa Clara,California,county,4.0,"95050,95051,95054"
617,64901.0,,Santa Cruz,California,county,9.0,"95060,95062,95064,95065"
618,44480.0,,Shasta,California,county,36.0,
619,44508.0,,Sierra,California,county,35.0,96125
620,43652.0,,Siskiyou,California,county,37.0,
621,48364.0,,Solano,California,county,27.0,93463
622,60170.0,,Sonoma,California,county,13.0,95476
623,42354.0,,Stanislaus,California,county,43.0,
624,42752.0,,Sutter,California,county,41.0,95982
625,40374.0,,Tehama,California,county,46.0,
626,37842.0,,Trinity,California,county,48.0,96091
627,39018.0,,Tulare,California,county,50.0,93274
628,46017.0,,Tuolumne,California,county,34.0,95379
629,58761.0,,Ventura,California,county,17.0,"93001,93003,93004"
630,52207.0,,Yolo,California,county,22.0,
631,39409.0,,Yuba,California,county,47.0,"95991,95993"
632,39409.0,,Yuba,California,county,47.0,"95991,95993"
633,41170.0,,Adams,Colorado,county,41.0,
634,35437.0,,Alamosa,Colorado,county,54.0,81101
635,56789.0,,Arapahoe,Colorado,county,13.0,80802
636,40753.0,,Archuleta,Colorado,county,46.0,
637,41045.0,,Baca,Colorado,county,48.0,81123
638,26363.0,,Bent,Colorado,county,63.0,80102
639,69298.0,,Boulder,Colorado,county,7.0,"80301,80302,80303,80304,80305"
640,63170.0,,Broomfield,Colorado,county,10.0,"80020,80021,80023"
641,44340.0,,Chaffee,Colorado,county,31.0,
642,56640.0,,Cheyenne,Colorado,county,17.0,80810
643,57914.0,,Clear Creek,Colorado,county,12.0,
644,34424.0,,Conejos,Colorado,county,57.0,
645,32846.0,,Costilla,Colorado,county,60.0,
646,19263.0,,Crowley,Colorado,county,64.0,
647,39608.0,,Custer,Colorado,county,47.0,
648,36373.0,,Delta,Colorado,county,52.0,81416
649,74396.0,,Denver,Colorado,county,4.0,"80202,80203,80204,80205,80206"
650,33542.0,,Dolores,Colorado,county,59.0,81323
651,70029.0,,Douglas,Colorado,county,6.0,
652,73114.0,,Eagle,Colorado,county,5.0,
653,54624.0,,Elbert,Colorado,county,16.0,80106
654,46692.0,,El Paso,Colorado,county,27.0,
655,33558.0,,Fremont,Colorado,county,58.0,
656,55931.0,,Garfield,Colorado,county,14.0,81122
657,45826.0,,Gilpin,Colorado,county,29.0,80470
658,46817.0,,Grand,Colorado,county,23.0,"81501,81503,81504,81505,81506"
659,44676.0,,Gunnison,Colorado,county,30.0,"81230,81247"
660,49886.0,,Hinsdale,Colorado,county,20.0,
661,40864.0,,Huerfano,Colorado,county,43.0,
662,45186.0,,Jackson,Colorado,county,24.0,
663,60206.0,,Jefferson,Colorado,county,11.0,80456
664,52095.0,,Kiowa,Colorado,county,22.0,80117
665,37887.0,,Kit Carson,Colorado,county,55.0,80825
666,34801.0,,Lake,Colorado,county,56.0,
667,53026.0,,La Plata,Colorado,county,18.0,
668,51497.0,,Larimer,Colorado,county,19.0,
669,38267.0,,Las Animas,Colorado,county,49.0,81054
670,26641.0,,Lincoln,Colorado,county,62.0,80740
671,47303.0,,Logan,Colorado,county,28.0,80701
672,42239.0,,Mesa,Colorado,county,37.0,81643
673,66179.0,,Mineral,Colorado,county,8.0,
674,39806.0,,Moffat,Colorado,county,45.0,81143
675,40316.0,,Montezuma,Colorado,county,42.0,
676,37663.0,,Montrose,Colorado,county,50.0,"81401,81403"
677,42986.0,,Morgan,Colorado,county,35.0,80701
678,36194.0,,Otero,Colorado,county,53.0,"81401,81403"
679,56013.0,,Ouray,Colorado,county,15.0,
680,43280.0,,Park,Colorado,county,36.0,80510
681,42654.0,,Phillips,Colorado,county,39.0,
682,138328.0,,Pitkin,Colorado,county,1.0,
683,40067.0,,Prowers,Colorado,county,44.0,
684,37540.0,,Pueblo,Colorado,county,51.0,"81001,81003,81004,81005,81006"
685,44284.0,,Rio Blanco,Colorado,county,32.0,81123
686,43609.0,,Rio Grande,Colorado,county,33.0,
687,78253.0,,Routt,Colorado,county,3.0,
688,28846.0,,Saguache,Colorado,county,61.0,81149
689,45219.0,,San Juan,Colorado,county,40.0,
690,80349.0,,San Miguel,Colorado,county,2.0,
691,48630.0,,Sedgwick,Colorado,county,26.0,80749
692,63601.0,,Summit,Colorado,county,9.0,
693,47164.0,,Teller,Colorado,county,25.0,81435
694,38071.0,,Washington,Colorado,county,38.0,81021
695,44173.0,,Weld,Colorado,county,34.0,80653
696,50062.0,,Yuma,Colorado,county,21.0,80759
697,50062.0,,Yuma,Colorado,county,21.0,80759
698,112769.0,,Fairfield,Connecticut,county,1.0,"06824,06825"
699,61938.0,,Hartford,Connecticut,county,4.0,"06101,06103,06105,06106,06112"
700,61387.0,,Litchfield,Connecticut,county,3.0,06759
701,65598.0,,Middlesex,Connecticut,county,2.0,06426
702,53605.0,,New Haven,Connecticut,county,6.0,"06510,06511,06513,06515,06519"
703,56545.0,,New London,Connecticut,county,5.0,06320
704,54193.0,,Tolland,Connecticut,county,7.0,06084
705,45004.0,,Windham,Connecticut,county,8.0,06280
706,45004.0,,Windham,Connecticut,county,8.0,06280
707,40438.0,,Kent,Delaware,county,3.0,
708,54198.0,,New Castle,Delaware,county,1.0,19720
709,48601.0,,Sussex,Delaware,county,2.0,
710,48601.0,,Sussex,Delaware,county,2.0,
711,48601.0,,Sussex,Delaware,county,2.0,
712,42455.0,,Alachua,Florida,county,25.0,32615
713,31076.0,,Baker,Florida,county,50.0,32531
714,41499.0,,Bay,Florida,county,26.0,
715,32876.0,,Bradford,Florida,county,46.0,32008
716,43371.0,,Brevard,Florida,county,21.0,
717,47977.0,,Broward,Florida,county,12.0,
718,25901.0,,Calhoun,Florida,county,61.0,
719,39868.0,,Charlotte,Florida,county,31.0,"33948,33952,33953,33954,33981"
720,36614.0,,Citrus,Florida,county,35.0,32113
721,41374.0,,Clay,Florida,county,27.0,
722,87092.0,,Collier,Florida,county,1.0,
723,33658.0,,Columbia,Florida,county,44.0,
724,23869.0,,DeSoto,Florida,county,65.0,
725,26862.0,,Dixie,Florida,county,60.0,
726,44458.0,,Duval,Florida,county,19.0,
727,40825.0,,Escambia,Florida,county,28.0,
728,44092.0,,Flagler,Florida,county,18.0,32136
729,33999.0,,Franklin,Florida,county,39.0,
730,33483.0,,Gadsden,Florida,county,43.0,
731,33217.0,,Gilchrist,Florida,county,45.0,
732,23510.0,,Glades,Florida,county,63.0,
733,33871.0,,Gulf,Florida,county,40.0,"32561,32563"
734,25063.0,,Hamilton,Florida,county,62.0,
735,28844.0,,Hardee,Florida,county,59.0,
736,30693.0,,Hendry,Florida,county,54.0,
737,35601.0,,Hernando,Florida,county,38.0,34442
738,32922.0,,Highlands,Florida,county,47.0,
739,45129.0,,Hillsborough,Florida,county,17.0,
740,29598.0,,Holmes,Florida,county,56.0,
741,72149.0,,Indian River,Florida,county,5.0,
742,30763.0,,Jackson,Florida,county,51.0,"32099,32202,32204,32205,32206"
743,39715.0,,Jefferson,Florida,county,32.0,
744,24232.0,,Lafayette,Florida,county,64.0,
745,40613.0,,Lake,Florida,county,30.0,33839
746,48872.0,,Lee,Florida,county,11.0,32059
747,42380.0,,Leon,Florida,county,24.0,32130
748,34477.0,,Levy,Florida,county,42.0,
749,23087.0,,Liberty,Florida,county,66.0,
750,30499.0,,Madison,Florida,county,53.0,32340
751,45404.0,,Manatee,Florida,county,16.0,
752,35719.0,,Marion,Florida,county,37.0,32340
753,79020.0,,Martin,Florida,county,3.0,33050
754,47813.0,,Miami-Dade,Florida,county,13.0,"33122,33125,33126,33127,33128"
755,84679.0,,Monroe,Florida,county,2.0,
756,55738.0,,Nassau,Florida,county,9.0,
757,47111.0,,Okaloosa,Florida,county,15.0,
758,30568.0,,Okeechobee,Florida,county,55.0,"34972,34974"
759,42776.0,,Orange,Florida,county,22.0,32763
760,32315.0,,Osceola,Florida,county,48.0,
761,75183.0,,Palm Beach,Florida,county,4.0,33480
762,38917.0,,Pasco,Florida,county,33.0,32423
763,50917.0,,Pinellas,Florida,county,10.0,"33781,33782"
764,34591.0,,Polk,Florida,county,41.0,33868
765,30823.0,,Putnam,Florida,county,52.0,
766,65660.0,,St. Johns,Florida,county,6.0,32259
767,37958.0,,St. Lucie,Florida,county,34.0,"34952,34953,34983,34984,34986"
768,42972.0,,Santa Rosa,Florida,county,23.0,32459
769,61378.0,,Sarasota,Florida,county,7.0,"34231,34232,34233,34234,34235"
770,46782.0,,Seminole,Florida,county,14.0,"33772,33776,33777"
771,44097.0,,Sumter,Florida,county,20.0,33585
772,31943.0,,Suwannee,Florida,county,49.0,
773,28878.0,,Taylor,Florida,county,57.0,
774,20756.0,,Union,Florida,county,67.0,33865
775,40566.0,,Volusia,Florida,county,29.0,
776,35087.0,,Wakulla,Florida,county,36.0,
777,57822.0,,Walton,Florida,county,8.0,"32547,32548"
778,28309.0,,Washington,Florida,county,58.0,
779,28309.0,,Washington,Florida,county,58.0,
780,32080.0,,Appling,Georgia,county,108.0,30802
781,28764.0,,Atkinson,Georgia,county,135.0,30145
782,32775.0,,Bacon,Georgia,county,112.0,31716
783,35725.0,,Baker,Georgia,county,42.0,
784,31950.0,,Baldwin,Georgia,county,110.0,30511
785,35226.0,,Banks,Georgia,county,67.0,
786,35560.0,,Barrow,Georgia,county,61.0,30413
787,36844.0,,Bartow,Georgia,county,45.0,30413
788,29877.0,,Ben Hill,Georgia,county,126.0,
789,30179.0,,Berrien,Georgia,county,124.0,
790,39928.0,,Bibb,Georgia,county,27.0,
791,32278.0,,Bleckley,Georgia,county,107.0,
792,26353.0,,Brantley,Georgia,county,151.0,31625
793,33137.0,,Brooks,Georgia,county,89.0,30205
794,50022.0,,Bryan,Georgia,county,7.0,31020
795,30825.0,,Bulloch,Georgia,county,120.0,
796,34394.0,,Burke,Georgia,county,75.0,
797,32818.0,,Butts,Georgia,county,98.0,
798,24763.0,,Calhoun,Georgia,county,156.0,30701
799,34832.0,,Camden,Georgia,county,69.0,
800,30023.0,,Candler,Georgia,county,127.0,
801,36814.0,,Carroll,Georgia,county,43.0,"30116,30117"
802,34048.0,,Catoosa,Georgia,county,84.0,
803,24489.0,,Charlton,Georgia,county,155.0,30627
804,45061.0,,Chatham,Georgia,county,13.0,30666
805,30926.0,,Chattahoochee,Georgia,county,129.0,
806,29836.0,,Chattooga,Georgia,county,131.0,30218
807,49084.0,,Cherokee,Georgia,county,8.0,
808,32419.0,,Clarke,Georgia,county,100.0,30523
809,29492.0,,Clay,Georgia,county,125.0,30525
810,27058.0,,Clayton,Georgia,county,148.0,30525
811,36580.0,,Clinch,Georgia,county,54.0,
812,54559.0,,Cobb,Georgia,county,5.0,31735
813,30988.0,,Coffee,Georgia,county,116.0,
814,31859.0,,Colquitt,Georgia,county,118.0,39837
815,47688.0,,Columbia,Georgia,county,11.0,"31901,31903,31904,31906,31907"
816,31086.0,,Cook,Georgia,county,119.0,
817,44612.0,,Coweta,Georgia,county,16.0,
818,33208.0,,Crawford,Georgia,county,105.0,30630
819,31206.0,,Crisp,Georgia,county,117.0,
820,33720.0,,Dade,Georgia,county,74.0,31620
821,43455.0,,Dawson,Georgia,county,18.0,39842
822,35252.0,,Decatur,Georgia,county,68.0,"30030,30032,30033,30034,30035"
823,48557.0,,DeKalb,Georgia,county,9.0,31041
824,29702.0,,Dodge,Georgia,county,134.0,
825,27631.0,,Dooly,Georgia,county,147.0,
826,34354.0,,Dougherty,Georgia,county,93.0,31795
827,33855.0,,Douglas,Georgia,county,81.0,"31533,31535"
828,37889.0,,Early,Georgia,county,39.0,39862
829,27281.0,,Echols,Georgia,county,149.0,30565
830,40037.0,,Effingham,Georgia,county,25.0,
831,34508.0,,Elbert,Georgia,county,77.0,30635
832,32066.0,,Emanuel,Georgia,county,122.0,
833,33877.0,,Evans,Georgia,county,82.0,30809
834,34431.0,,Fannin,Georgia,county,73.0,30217
835,60677.0,,Fayette,Georgia,county,3.0,30728
836,37003.0,,Floyd,Georgia,county,44.0,
837,60227.0,,Forsyth,Georgia,county,4.0,31029
838,35508.0,,Franklin,Georgia,county,62.0,30217
839,80683.0,,Fulton,Georgia,county,1.0,
840,34102.0,,Gilmer,Georgia,county,78.0,
841,32814.0,,Glascock,Georgia,county,101.0,
842,43642.0,,Glynn,Georgia,county,17.0,
843,35514.0,,Gordon,Georgia,county,60.0,31031
844,33524.0,,Grady,Georgia,county,90.0,31032
845,53496.0,,Greene,Georgia,county,6.0,31567
846,39738.0,,Gwinnett,Georgia,county,28.0,
847,32780.0,,Habersham,Georgia,county,103.0,
848,41856.0,,Hall,Georgia,county,22.0,31057
849,28261.0,,Hancock,Georgia,county,141.0,31033
850,35121.0,,Haralson,Georgia,county,65.0,
851,45538.0,,Harris,Georgia,county,14.0,30582
852,36219.0,,Hart,Georgia,county,47.0,31756
853,30076.0,,Heard,Georgia,county,128.0,31516
854,37619.0,,Henry,Georgia,county,38.0,30522
855,41105.0,,Houston,Georgia,county,23.0,30548
856,30745.0,,Irwin,Georgia,county,115.0,31042
857,40832.0,,Jackson,Georgia,county,24.0,30233
858,39111.0,,Jasper,Georgia,county,31.0,30143
859,28671.0,,Jeff Davis,Georgia,county,140.0,
860,32925.0,,Jefferson,Georgia,county,99.0,30549
861,28005.0,,Jenkins,Georgia,county,145.0,30234
862,24822.0,,Johnson,Georgia,county,154.0,
863,36159.0,,Jones,Georgia,county,53.0,"30236,30238"
864,32395.0,,Lamar,Georgia,county,113.0,
865,26281.0,,Lanier,Georgia,county,150.0,
866,35528.0,,Laurens,Georgia,county,57.0,
867,45415.0,,Lee,Georgia,county,15.0,30538
868,34163.0,,Liberty,Georgia,county,72.0,30628
869,35936.0,,Lincoln,Georgia,county,58.0,30817
870,26268.0,,Long,Georgia,county,152.0,30522
871,35817.0,,Lowndes,Georgia,county,55.0,
872,35288.0,,Lumpkin,Georgia,county,56.0,31815
873,35656.0,,McDuffie,Georgia,county,59.0,
874,28377.0,,McIntosh,Georgia,county,142.0,
875,30237.0,,Macon,Georgia,county,130.0,"31201,31204,31206,31210,31211"
876,35261.0,,Madison,Georgia,county,64.0,30650
877,28317.0,,Marion,Georgia,county,144.0,30557
