,fips,MHLTH,HIGHCHOL,LPA,PHLTH,CANCER,DENTAL,COPD,OBESITY,STROKE,CHECKUP,CHOLSCREEN,CASTHMA,BINGE,CHD,BPMED,ARTHRITIS,KIDNEY,BPHIGH,DIABETES,SLEEP,CSMOKING
295,29413,11.1,37.785714285714285,20.97619047619048,10.67619047619048,6.780952380952381,68.46666666666667,5.623809523809523,31.285714285714285,2.3761904761904766,68.86666666666667,79.02857142857144,8.861904761904762,19.652380952380952,5.204761904761903,75.50952380952381,24.728571428571428,2.2,29.095238095238088,8.561904761904763,30.819047619047613,17.69523809523809
296,29540,11.73,31.22,25.12,10.52,5.784999999999998,66.26500000000001,5.1949999999999985,29.440000000000005,2.035,65.225,76.35999999999999,8.655,20.17,4.299999999999999,72.95500000000001,22.47,1.9,26.379999999999995,7.055,33.15000000000001,19.62
297,29645,14.6,39.5375,31.175,15.224999999999996,6.804166666666666,52.34166666666667,8.55,34.354166666666664,3.4041666666666672,68.67916666666666,70.91250000000002,9.841666666666663,16.441666666666666,6.9375,77.20416666666667,28.67083333333333,2.662499999999999,33.8625,10.8375,37.466666666666654,25.4875
298,29650,15.489622641509438,33.65566037735849,31.10283018867926,16.226415094339615,5.5150943396226415,49.35849056603775,8.02735849056604,37.12830188679246,4.613207547169812,71.9481132075472,70.06698113207547,11.179245283018869,15.247169811320756,6.883962264150942,77.08207547169812,26.40000000000001,3.2518867924528307,35.989622641509435,14.050943396226414,40.258490566037736,26.987735849056612
299,29700,14.42,36.26999999999999,28.334,14.345999999999998,6.752000000000002,53.29800000000001,8.155999999999999,33.59,3.3339999999999987,67.89199999999998,69.266,9.739999999999998,15.518,6.65,75.96399999999998,27.356,2.7400000000000007,30.65,10.065999999999997,33.28,24.64
300,30065,11.28148148148148,32.374074074074066,23.25185185185185,11.577777777777774,7.107407407407408,63.11481481481483,5.85925925925926,25.87407407407407,2.9111111111111114,64.10000000000001,71.89259259259258,8.937037037037038,20.518518518518515,5.696296296296297,73.54074074074072,25.140740740740732,2.507407407407407,28.559259259259253,7.714814814814815,29.596296296296302,18.91851851851852
301,30502,11.0875,31.524999999999995,20.33125,10.662499999999996,6.49375,66.25625000000001,5.437500000000001,22.75625,2.6875,59.11875,66.96874999999999,8.8125,22.099999999999994,5.30625,72.44999999999997,21.93125,2.44375,23.231250000000006,6.7250000000000005,28.79375,19.175
302,31280,9.832394366197184,32.73098591549296,20.91549295774649,8.780281690140846,5.609859154929579,67.57042253521128,4.9098591549295785,30.001408450704236,2.2802816901408454,60.691549295774664,68.4408450704225,7.732394366197184,22.866197183098606,4.4774647887323935,72.41971830985915,18.423943661971837,2.1605633802816904,23.783098591549305,6.985915492957746,30.715492957746477,17.883098591549295
303,31370,10.467832167832169,35.05524475524476,27.055944055944053,10.318881118881114,6.1335664335664335,64.17692307692309,5.567832167832167,31.87762237762237,2.9657342657342673,64.31468531468532,70.12167832167827,8.281118881118879,20.86223776223775,5.423776223776225,75.98531468531469,22.5874125874126,2.5538461538461528,29.725174825174843,9.411888111888109,32.718881118881114,21.247552447552444
304,32319,11.465151515151513,34.2560606060606,23.066666666666666,11.460606060606064,6.396969696969697,64.86818181818181,6.368181818181819,24.46969696969697,2.566666666666668,66.63181818181819,76.37575757575758,8.837878787878788,16.045454545454547,5.407575757575756,71.86515151515152,20.846969696969694,2.4424242424242415,25.828787878787875,8.498484848484846,36.31363636363636,17.304545454545462
305,32400,13.294771241830066,35.13333333333332,27.699346405228763,14.022875816993468,5.7973856209150325,55.86666666666667,7.254248366013072,27.952287581699352,3.1215686274509813,65.52156862745095,71.50980392156866,9.332679738562094,14.898039215686273,6.091503267973856,71.06862745098043,21.05098039215687,2.7888888888888888,27.665359477124163,10.365359477124182,39.03594771241832,19.994771241830065
306,32518,14.845999999999998,32.18000000000001,29.61999999999999,14.358000000000002,4.2860000000000005,50.41399999999999,6.644000000000005,29.976,2.8540000000000005,63.55800000000002,65.59,9.938,15.419999999999998,4.973999999999998,66.234,17.994,2.5740000000000003,25.473999999999997,10.073999999999996,42.00000000000001,22.362
307,32606,13.16716417910448,37.58656716417911,22.392537313432847,12.941791044776124,6.107462686567162,60.56417910447762,6.810447761194031,24.540298507462683,2.7880597014925375,62.998507462686575,72.11194029850743,9.253731343283585,18.553731343283573,5.589552238805971,68.2313432835821,21.47313432835821,2.547761194029851,27.210447761194025,8.632835820895526,33.57910447761195,20.079104477611946
308,32684,13.369565217391305,37.63913043478261,23.143478260869564,13.143478260869564,5.9913043478260875,60.52608695652175,6.78695652173913,24.99565217391305,2.7347826086956526,63.00434782608696,72.36956521739131,9.308695652173913,18.460869565217394,5.421739130434784,68.11304347826089,21.543478260869566,2.491304347826087,27.178260869565214,8.721739130434784,34.13043478260869,20.35217391304348
309,33451,13.43103448275862,34.79655172413793,27.910344827586197,12.427586206896555,6.406896551724138,61.93793103448276,7.413793103448277,29.631034482758622,2.827586206896552,70.9413793103448,74.32413793103449,10.76896551724138,17.824137931034485,5.827586206896553,73.52758620689654,24.42068965517241,2.4965517241379307,28.831034482758607,9.027586206896554,36.81034482758621,20.648275862068964
310,33502,11.866666666666667,34.94444444444445,25.605555555555558,11.283333333333333,6.8166666666666655,66.47222222222223,6.655555555555557,27.944444444444446,2.6555555555555554,72.4777777777778,77.98333333333333,10.172222222222222,17.477777777777778,5.661111111111111,74.75555555555553,24.48333333333333,2.45,28.78333333333333,8.838888888888887,35.48888888888889,17.438888888888883
311,34100,17.97894736842105,35.95789473684211,43.61578947368422,18.268421052631574,4.005263157894737,44.747368421052634,7.784210526315793,40.12105263157895,4.5473684210526315,74.02105263157895,66.22631578947366,10.552631578947368,12.994736842105265,6.8315789473684205,74.72631578947369,24.68947368421053,3.4842105263157888,37.810526315789474,15.721052631578948,51.131578947368425,27.842105263157894
312,34136,11.19375,34.6625,29.71875,11.2625,6.0875,68.6875,5.187499999999999,27.5375,2.4937500000000004,77.125,79.33750000000002,7.937499999999999,16.2625,5.562499999999999,75.10000000000002,21.81875,2.41875,30.724999999999994,9.2875,38.39999999999999,15.275
313,34210,14.607692307692304,34.54615384615384,36.16923076923077,14.78846153846154,4.338461538461538,52.5,5.926923076923076,33.080769230769235,3.0846153846153848,73.0923076923077,70.00769230769231,8.703846153846152,16.27307692307692,5.76923076923077,72.33846153846153,19.380769230769232,2.85,32.35,12.476923076923079,44.16923076923076,20.165384615384614
314,34360,11.884848484848485,30.921212121212125,31.278787878787888,11.249999999999995,4.213636363636362,59.71515151515151,4.790909090909093,24.48484848484848,2.6196969696969696,77.77727272727272,74.01212121212122,8.24242424242424,15.659090909090908,4.593939393939395,72.6575757575758,17.989393939393942,2.459090909090909,29.395454545454534,10.07272727272727,44.474242424242426,18.010606060606058
315,34510,15.781609195402295,33.33333333333332,37.41954022988504,16.013793103448275,4.286206896551724,48.81149425287357,7.022988505747128,38.49655172413792,4.105747126436779,77.82298850574706,69.33448275862072,10.489655172413793,13.666666666666664,6.018390804597704,73.08045977011496,21.432183908045968,3.187356321839081,36.049425287356335,13.687356321839076,49.229885057471286,23.340229885057457
316,34565,15.657142857142858,35.285714285714285,40.26428571428572,16.464285714285715,4.0285714285714285,49.63571428571429,5.985714285714287,35.7,3.0571428571428565,73.29285714285712,67.42857142857143,8.9,14.721428571428572,5.985714285714287,70.31428571428572,19.90714285714285,3.0,31.457142857142863,12.792857142857144,43.535714285714285,20.785714285714285
317,34570,16.418181818181825,36.196969696969695,42.10909090909093,17.61212121212121,4.1424242424242435,47.4151515151515,6.800000000000002,39.39393939393939,3.8000000000000007,75.91515151515152,69.08181818181819,9.875757575757577,13.396969696969698,6.596969696969698,73.10909090909092,22.330303030303035,3.3212121212121213,36.296969696969704,14.93939393939394,46.52424242424242,22.59393939393939
318,34740,16.872000000000003,36.33599999999999,38.99999999999999,16.340000000000003,4.564,46.28,7.648,37.64400000000001,4.3839999999999995,75.308,68.6,10.164,13.975999999999999,6.451999999999999,74.16,23.396,3.2120000000000006,36.544,14.239999999999998,46.37600000000001,25.968
319,34746,14.300000000000002,34.92222222222222,39.18888888888889,15.355555555555556,4.094444444444443,51.17777777777778,5.25,29.966666666666665,2.7777777777777777,75.20555555555556,69.28888888888888,8.144444444444442,15.499999999999995,5.938888888888887,72.54444444444442,19.50555555555556,3.083333333333333,30.5,13.077777777777774,43.55,19.066666666666666
320,35020,11.861313868613136,34.626277372262784,21.178832116788328,12.453284671532854,5.696350364963504,64.4802919708029,5.603649635036494,25.63941605839416,2.7350364963503653,61.407299270072976,71.53722627737231,9.641605839416062,13.629927007299269,5.344525547445259,70.5270072992701,22.418978102189776,2.823357664233578,26.585401459854012,9.61970802919708,32.54525547445255,17.83357664233576
321,35393,12.504,32.756,24.196,13.843999999999996,5.632000000000001,63.692,5.948,30.579999999999995,2.9119999999999995,61.508,67.22800000000001,9.296,13.696,5.792000000000002,73.27200000000002,22.320000000000004,3.036,27.772,10.176000000000002,31.54,15.984000000000002
322,35634,11.48125,31.7125,18.8125,11.49375,5.918749999999998,64.64374999999998,5.56875,26.08125,2.5125000000000006,60.93125000000001,73.79375,9.18125,15.075,4.981250000000001,71.24374999999998,22.325,2.48125,26.00625,8.412500000000001,32.36875000000001,17.143750000000004
323,35705,10.664285714285716,32.87500000000001,19.403571428571436,12.753571428571432,7.467857142857142,68.05714285714286,5.749999999999999,21.11071428571429,2.9107142857142856,63.68571428571428,75.84642857142856,9.06785714285714,12.14642857142857,5.953571428571429,75.03928571428571,24.92857142857143,3.146428571428572,27.489285714285714,9.62857142857143,26.182142857142853,15.078571428571431
324,36010,14.015384615384615,32.388461538461534,30.54230769230769,13.01538461538461,5.446153846153847,59.46153846153846,6.38846153846154,29.30384615384615,3.2230769230769236,72.4923076923077,70.9230769230769,10.876923076923077,17.215384615384615,5.4192307692307695,70.39615384615384,21.726923076923075,2.6384615384615384,30.57692307692308,9.753846153846151,39.43846153846154,20.44230769230769
325,36110,15.812658227848091,34.75949367088608,35.2632911392405,16.321518987341776,5.605063291139243,53.87974683544303,8.245569620253162,37.85189873417721,4.2708860759493685,74.1886075949367,72.48354430379746,12.197468354430375,16.010126582278478,6.653164556962028,74.2784810126582,27.256962025316454,3.1544303797468363,36.877215189873404,12.917721518987346,43.708860759493646,23.740506329113924
326,36491,13.085,36.96000000000001,33.480000000000004,13.550000000000002,6.095,56.645,6.315,31.06,3.9000000000000012,74.075,78.205,11.510000000000002,13.935,6.19,76.99500000000002,25.225,3.03,35.67999999999999,12.67,46.365,18.25
327,36506,11.073333333333332,36.56666666666667,28.53333333333333,11.213333333333335,6.5666666666666655,65.52000000000001,5.286666666666667,24.326666666666664,2.793333333333333,70.25333333333333,78.66666666666667,9.626666666666663,16.30666666666667,5.64,74.88000000000002,22.54666666666667,2.5266666666666664,28.44,9.286666666666667,39.193333333333335,14.06
328,36510,12.915115729806352,34.43684459140294,31.00023618327829,13.140340103920646,5.312895606991038,60.79206424185171,5.703164855928191,25.185923476617862,3.0881435994331583,72.31105337742079,75.45474728389227,10.077657061880027,16.57430325932924,5.3225791213982,73.01776098252232,20.638403401039177,2.696126594237131,28.909777987718464,10.864714218233356,41.449456778460075,16.597071327350026
329,36630,17.355696202531647,33.21645569620253,36.93544303797468,17.326582278481013,4.844303797468355,51.52658227848099,8.065822784810125,36.650632911392385,4.220253164556961,70.45949367088605,69.65189873417722,12.510126582278481,15.259493670886078,6.337974683544305,72.82151898734179,26.197468354430374,3.1367088607594935,33.18987341772152,12.827848101265822,43.886075949367104,26.163291139240517
330,36655,15.695000000000002,35.26000000000001,32.45,15.06,5.705000000000001,57.01000000000001,7.75,31.355,3.39,70.28000000000002,71.78999999999998,11.575,17.369999999999994,6.079999999999999,72.08,25.535,2.665,31.145,9.84,41.72,24.42
331,36730,16.789090909090913,33.705454545454536,33.39090909090908,16.10909090909091,5.410909090909091,53.65454545454548,8.569090909090908,30.883636363636366,3.9472727272727273,71.87090909090908,69.35454545454544,12.296363636363635,15.839999999999995,6.599999999999999,72.12363636363636,25.772727272727273,2.963636363636364,30.13272727272727,11.16545454545455,39.82727272727272,25.292727272727284
